corpus,dataset,m_sil_tr,m_gmm_tr,m_sil_val,marg,marg_rel,iso,inter,best_local,best_global,glob_adv
ovrbench,NetworkHealthMonitor,0.9674921591901584,0.6659429086385636,0.8768091256420265,3.0338736312782006,2.021254181471936,2.1467155955270334,0.3275,0.4549724078969887,0.429566704787753,-0.025405703109235678
ovrbench,NeuroSignalEEG,0.11808243385586951,0.0,0.121600336765425,1.6232017979734112,0.9951160097422606,1.01693628593279,1.0,0.040316311154527,0.3649035465692956,0.3245872354147686
ovrbench,OrbitalAnomalies,0.9058756007905077,0.04513220858571924,0.2324814161354402,1.7192131715414534,1.08134461166387,1.232441547190294,0.7079646017699115,0.0245333072871582,0.7445170258442556,0.7199837185570974
ovrbench,PatientSurvival1,0.2248596103314454,0.07051341156129892,0.269738563213149,2.2851394088477477,1.5018467319495121,1.6883375133281793,0.3835616438356164,0.2676297830678018,0.428830933136942,0.1612011500691402
ovrbench,PerformanceBenchmark,0.7074919921960044,1.6290601398870548,0.6916523104844616,1.1082185744278412,1.0834927927294093,15.102988022825643,0.7021276595744681,0.5530304902246287,0.6227470061953019,0.06971651597067319
ovrbench,PokemonBattle,0.20696209220671571,0.03200766043792088,0.1932574917852277,2.1154964960729465,1.241469542058134,1.2665242459758703,0.4325,0.2190516705370242,0.1689559965678953,-0.050095673969128895
oddbench,PoliceArrestFraud,0.42602736604528046,0.273811735450492,0.4786740922569362,1.0675402963337182,0.8068944706109328,2.6041085320635458,1.0,0.0737029516793191,0.3353169286850346,0.2616139770057155
oddbench,PoliceForceDisturbance,0.2507093195918552,0.14351348259021926,0.2628590044778118,1.78443505399686,1.0307439761686317,0.9334684981459314,0.64,0.118530602152442,-0.0405728937099463,-0.1591034958623883
oddbench,ProtestViolence,0.2526394611437739,0.9868344577969105,0.9015302159784704,2.135733000213306,1.416958000517171,1.9384950270766634,0.2875,0.0192839254378044,0.6845528076875779,0.6652688822497734
oddbench,RacingMotion,0.29171011949207354,0.15231132232757696,0.2942392666129146,1.894995558983096,1.1089982711261785,1.8722479175301745,0.555,0.9890358912532656,0.1981726298289317,-0.7908632614243339
ovrbench,RealEstateData,0.21884592279909162,0.10753177965865955,0.2206326932093044,1.2733237056737736,0.9003833619474824,1.6804219676243244,1.0,0.0278381218314307,0.3329415512751761,0.3051034294437454
ovrbench,Run_or_walk_information,0.39063195877468887,0.4449865614898489,0.410567310738739,1.496348150665167,1.0144795864260032,1.6462886366267142,0.5375,0.547177955116544,0.042758279403117,-0.5044196757134269
oddbench,SalesPerformance,0.42078647346157383,0.5533828857472429,0.4158577045461047,1.6026914150175524,1.064537691976214,1.3374181643189382,0.6538461538461539,0.1808849215458513,0.3528135264924955,0.17192860494664416
ovrbench,ScientificMeasurement,0.5112942234541537,0.24920662864190307,0.5124750363924098,1.435871230316653,1.1050416002073782,1.5531929758575567,0.9424460431654677,0.8206987169140457,0.3792600101793959,-0.4414387067346498
ovrbench,SensorAnomaly,0.2795597875609258,0.16562531669024352,0.9055027453293868,1.7494472989433407,1.042782258435145,1.0883423834723507,0.6225,0.1913969869424984,0.0665931187287324,-0.124803868213766
ovrbench,ShuttleOperations,0.5362127634677114,0.998490804687212,0.5250494539567678,4.059343279552243,4.065215485348196,7.286290335327139,0.31,0.8538137003728311,0.2902860404712669,-0.5635276599015642
ovrbench,SolarFlare,0.5015496461122154,0.5050697474059898,0.4738480154274549,3.214945469843406,2.409547094761933,3.2930726981436247,0.3525,0.2647540218956803,0.3707216270151467,0.1059676051194664
ovrbench,SpatialAnomalies,0.20140894386946004,0.010045590240623162,0.1898984204549231,2.0748427215216734,1.1104537668226964,1.181727789902341,0.44,0.4086294050376517,-0.0119323232081061,-0.4205617282457578
ovrbench,SpeechAnalysis,0.5610161246880817,0.6587278772396987,0.5129940212336015,2.973898561647972,2.6684339022420667,0.5049308828817811,0.18,0.1501019346911993,0.5259160800547172,0.3758141453635179
ovrbench,SpotifyHitPredictor,0.20798033840236504,0.07280994391162947,0.2316073709912261,4.177951174741615,2.4741666362476766,2.072456252404381,0.205,0.2188261897043109,0.4339622730456987,0.21513608334138778
ovrbench,SyntheticNumericalBatch,0.3640820077960089,0.09855564070571819,0.3652656270924577,1.9291654732820933,1.0350031714671457,0.998921784598246,0.5419161676646707,0.2147242390123592,0.0463750538324698,-0.1683491851798894
oddbench,SystemFailureCases,0.5302553770028001,0.61777984264777,0.5574399633348893,1.3465245452799428,1.3879784209921526,3.8464900531021335,0.7642857142857142,0.3566940899797248,0.3188791659071556,-0.0378149240725692
ovrbench,SystemPerformance2,0.612333480991375,1.0933682020226696,0.6189712972356041,8.087272502865748,5.969017770778171,50.0,0.21,0.6498214143428721,0.24074112369273,-0.40908029065014206
oddbench,TBAnomalyDetection,0.2843994846124529,0.03399892462610089,0.2982770753386227,1.773258639528692,1.357707957534659,1.3712150154179872,0.7225,0.2677956081169525,0.3084061742236104,0.040610566106657864
ovrbench,TrafficSensor,0.2783653100400365,0.40171482370430084,0.2853906264131497,4.9133656268273045,3.298581397774579,9.173089142453515,0.1975,0.7170575708672576,0.1865301658002888,-0.5305274050669688
oddbench,TreadmillStatus,0.3945240158697671,0.4648714250275076,0.3994406046897324,1.593493579000707,1.1729459714229082,3.6336666864438367,1.0,0.5395186960227925,0.0390709281836165,-0.500447767839176
oddbench,TrialBehavior,0.3453552129315438,0.01662698459725644,0.3592259078138624,1.2369831110214329,1.0530689854270792,1.0555437950460471,0.9175,0.0221389340129547,0.1052307877951801,0.08309185378222539
ovrbench,UrlAnalysis,0.28507159081957,0.5099791832360423,0.2695340108479141,3.2889687993900516,1.884166346212675,1.6538953242235335,0.1775,0.2489570492497633,0.4130833165510785,0.1641262673013152
oddbench,UserEventAnomalies,0.9030833354228153,0.6885788261534863,0.4133458983565422,1.3065146219495005,1.3000232164852557,3.959800730677977,0.9,0.0274204947749995,0.8306423531709236,0.8032218583959241
oddbench,UserTrackingAnomalies,0.5641617799810094,16.23728621506335,0.5368156915773269,0.9577777404539701,1.2373749160318432,5.295134590947738,0.8192771084337349,0.4206315807843135,0.3210358807119596,-0.09959570007235391
ovrbench,ViralProteinFunction,0.572955898661379,0.5451449018248635,0.5658778464586408,0.9066302269447993,1.1045898666015632,1.6360320993795647,0.6975,0.1159565979609118,0.3301278156478638,0.21417121768695202
oddbench,VoteOutcome,0.8458745358085491,0.8269965704528327,0.7578640041194924,4.393577064612615,4.3585320356044095,12.37259058723867,0.2925,0.6686865569158238,0.2525483659081243,-0.4161381910076995
oddbench,WaterChemistry,0.5508088814496523,0.3945019804883184,0.5462584757903797,2.98650996441766,2.188871270352897,2.7863811346735847,0.32,0.6942669816216918,0.4112690008666225,-0.28299798075506927
oddbench,WaterMeterAnomaly,0.7628388538130709,2.104447023461415,0.7061531032767061,0.5635129756557212,1.074750547559104,0.8109922960449488,0.99,0.9733638018750286,0.5217770374151112,-0.4515867644599174
oddbench,WebTrafficError,0.24393798740501232,0.7476421644702393,0.259533269497276,1.7056033063191793,1.178826375162278,2.1770893271364082,0.83,0.1182521468940943,0.2035258422812509,0.0852736953871566
ovrbench,WellMetrics,0.35937149367670573,0.2240924541933534,0.3185148224280383,2.270724181307913,1.5828599592433081,1.2570002090385899,0.5,0.6119285013511221,0.549549082081728,-0.062379419269394054
ovrbench,XSSDetection,0.9595965984260764,0.4613039928613662,0.6192521993758933,5.321316605485908,3.2234421174334433,1.7287084542489386,0.26,0.0359051303835745,0.4094323988516764,0.3735272684681019
oddbench,ZookeeperLogs,0.33697255259931747,0.23678814875910065,0.3605659310430146,0.9381930640029881,0.6995978833831972,6.702714666502072,1.0,0.3069014607855714,0.0238669657266052,-0.2830344950589662
ovrbench,ailerons,0.5497278694020163,0.09338021868647811,0.5925697927725577,2.727705553309232,1.5241482429255273,1.5805068117970646,0.2475,0.1520239041213465,0.3409301474075655,0.188906243286219
ovrbench,madeline,0.21822112939709953,0.0023025294440401126,0.198205467365761,2.9887246727723116,0.979420635095661,0.9994350845822058,0.0,0.1529600178484028,0.0200782879128323,-0.1328817299355705
ovrbench,mozilla4,0.36087205225272306,0.3069079194501341,0.3822217832755967,1.3010466300750927,1.0318472367554599,0.9383285488813503,0.9925,0.5671808273798685,0.2645290022119348,-0.3026518251679337
ovrbench,ozone-level-8hr,0.33852752744155135,0.030605845322007823,0.3330415455174131,1.9951053274826158,0.9602413664903756,0.9095484436780408,0.50625,0.1576903594414087,0.0462829420434234,-0.11140741739798529
ovrbench,philippine,0.2783153699265479,0.06811368066735213,0.2659684872800646,3.9122894871079867,1.063984292044381,1.0499043849360452,0.0,0.0521171452288832,0.2361189933632149,0.1840018481343317
ovrbench,students_dropout_and_academic_success,0.6618783047063953,0.5123650410240276,0.6958309242702455,2.3230964514029475,2.034865995419957,2.2290579377458783,0.4198717948717949,0.3484434368652399,0.2212383517595461,-0.12720508510569378
