dataset,truefam,base_rate,f1_apnorm,det_apnorm,gap_ap,f1_auc,det_auc,gap_auc,f1_recall10
BatchProcessingEvents,local,0.24977043158861337,0.4468371744158975,0.3268935484003643,-0.11994362601553321,0.6631195244055068,0.6459000827993376,-0.017219441606169172,0.4330413016270338
BrainEEGSignals,local,0.2491467576791808,0.1720291967806829,0.5415929285713339,0.369563731790651,0.6215753424657534,0.7884184308841843,0.16684308841843087,0.2602739726027397
BuildingEnergyCompliance,global,0.1867572156196944,0.18347304623263536,0.20289593933596425,0.019422893103328898,0.6911178591763142,0.6873157461883975,-0.0038021129879166615,0.2727272727272727
BuildingInspections,global,0.2495934959349593,0.18199703625244115,0.4074213692633371,0.22542433301089596,0.6565604114452799,0.7633619305409001,0.10680151909562019,0.09774436090225563
BusTracking,local,0.2494331065759637,0.24155430757033006,0.7699810875288099,0.5284267799584799,0.6720026350461132,0.8882358326467088,0.21623319760059556,0.3217391304347826
BusinessAnomalies,local,0.2497801231310466,0.3075290350948631,0.3709366416348323,0.06340760653996919,0.6147254380475595,0.7842673469500081,0.16954190890244858,0.36795994993742176
BusinessProcessFraud,global,0.1359325605900948,0.4036353660083501,0.7401078681455987,0.3364725021372486,0.8749441236729373,0.9127119178168526,0.03776779414391529,0.7384615384615385
CardiacHealth,local,0.2497861420017108,0.3411203129532405,0.9670237659219385,0.625903452968698,0.6920058927826449,0.9836082431285567,0.29160235034591175,0.4355444305381727
CelestialObjects2,global,0.24955908289241624,0.817574290408347,0.34289715385250036,-0.4746771365558466,0.9690429197994989,0.8206073641624417,-0.14843555563705713,0.993734335839599
CityTreeCondition,local,0.17204301075268807,0.17306022272035074,0.22845303549207374,0.055392812771723005,0.5671076766967178,0.730489417989418,0.16338174129270022,0.3013698630136986
CodeSmell,global,0.2494117647058823,0.1908373466621783,0.1428499128248024,-0.047987433837375915,0.5596197919727331,0.6067260109224976,0.04710621894976441,0.3487394957983193
CodeStrata,local,0.1085271317829457,0.13959620893723007,0.2854834264904052,0.14588721755317513,0.6420460809172087,0.8252587991718426,0.18321271825463392,0.425531914893617
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),local,0.25,0.11949227240861904,0.18775657409190236,0.06826430168328332,0.6002585463947142,0.6539756944444445,0.05371714804973027,0.2711864406779661
CropWeedDetection,local,0.2490272373540856,0.0,0.133485115846135,0.133485115846135,0.47611565053425525,0.6726306131260795,0.19651496259182427,0.05813953488372093
CryptojackingSystem,local,0.2497918401332223,0.07043778868256839,0.308150441988466,0.23771265330589758,0.5878261614438627,0.7322061906523616,0.1443800292084989,0.1705685618729097
CustomerChurn2,local,0.2497998398718975,0.22651130561886604,0.2658883216651278,0.03937701604626179,0.643578692115144,0.7536030612337977,0.11002436911865376,0.37546933667083854
DiabetesMetrics,global,0.25,0.5922147972859304,0.3328461307286002,-0.2593686665573302,0.9003906250000001,0.8376204648526078,-0.06277016014739234,0.5803571428571429
DiamondClarity,local,0.25,0.16987147509066527,0.7591846794576541,0.5893132043669889,0.7142796875,0.9111556807695308,0.19687599326953076,0.14875
DragonFlySystem,global,0.2464788732394366,0.04462758189766663,0.41823854979039926,0.3736109678927326,0.5570363588110402,0.7392078326657766,0.18217147385473642,0.12101910828025478
EEGEyeState,local,0.25,0.16072597775993588,0.6864206121112718,0.5256946343513359,0.6376270833333332,0.882148371624079,0.24452128829074582,0.2525
ElectronicCommerceAnomalies,local,0.24817518248175183,0.30716444967272133,0.27447043818351535,-0.032694011489205976,0.6729574773053034,0.7232057871692366,0.05024830986393314,0.3076923076923077
EmailSpamDetection,global,0.25,0.6808795983026692,0.5135206533582451,-0.16735894494442405,0.8640298651562449,0.8180295138888889,-0.04600035126735602,0.7080745341614907
EmployeePerformance,global,0.24955116696588867,0.10423890590520093,0.305368648489823,0.20112974258462205,0.6373665935672514,0.7267592624465021,0.08939266887925068,0.18421052631578946
EnvironmentalConcernSurvey,global,0.2494577006507592,0.41904366303185375,0.25112388715539735,-0.1679197758764564,0.7306484041216386,0.7138560777414761,-0.01679232638016248,0.4217391304347826
FakeNewsPropagation,global,0.25,0.32211843006250385,0.3128353381303876,-0.009283091932116239,0.7738619791666667,0.798206439780189,0.024344460613522356,0.30875
FinancialTransaction4,local,0.25,0.1158400799585211,0.18925720242311203,0.07341712246459094,0.6379757812499999,0.6852760032914366,0.04730022204143669,0.18125
FishingAnomalies,local,0.1251980982567353,0.04626961168413482,0.17944841226811137,0.13317880058397655,0.5062287414965987,0.7052337491591757,0.199005007662577,0.18658892128279883
FootballEfficiency,local,0.2497831743278404,0.25436981729741315,0.3945075312506577,0.14013771395324454,0.6542300271172299,0.7630981053307643,0.10886807821353439,0.31539424280350437
FraudEventLog,global,0.1740576496674057,0.2644270063773384,0.5055445544511392,0.2411175480738008,0.7611241217798594,0.8297966628193619,0.06867254103950249,0.5074074074074074
GPUPowerProfile,local,0.0947867298578199,0.09755488260300793,0.25947879220611164,0.1619239096031037,0.7041884816753927,0.8698080279232112,0.1656195462478185,0.0
GPUResourceUsage,local,0.239903069466882,0.08237295723671945,0.26845234982266625,0.1860793925859468,0.6756720607661822,0.7464573709703005,0.07078531020411827,0.13606340819022458
GamingBehavior,local,0.2275,0.7704517759285796,0.7209634055861299,-0.049488370342449683,0.9130467599410899,0.9491473407331013,0.036100580792011394,0.8475
GeneticAnalysis,global,0.1918505942275042,0.2526165742505048,0.11921430645228735,-0.13340226779821746,0.6521028847612649,0.6355661733720036,-0.01653671138926127,0.28040540540540543
GesturePhaseSegmentationProcessed,local,0.2493638676844783,0.06275674788716165,0.34635186157718945,0.28359511369002777,0.6158822639225181,0.7114867981090741,0.09560453418655601,0.1096938775510204
GlobalTerrorismAttack,global,0.2497831743278404,0.17937489617252128,0.11287015521955816,-0.06650474095296312,0.6780723299958281,0.624258724041961,-0.05381360595386708,0.15644555694618273
GroceryErrorDept,global,0.1548556430446194,0.5131355782933567,0.4388526722423,-0.07428290605105664,0.7603840850233747,0.8302606414710322,0.06987655644765745,0.6424242424242425
HeadingDetection,local,0.249546279491833,0.2153461997802438,0.11575540942124143,-0.09959079035900237,0.6931263053467002,0.5971668315561907,-0.09595947379050951,0.043859649122807015
HeatVulnerability,global,0.2446808510638297,0.7639413795463301,0.4733465507524976,-0.2905948287938325,0.8844983376233376,0.7848540518473158,-0.0996442857760218,0.8275418275418276
HomicideCircumstance,local,0.0806142034548944,0.11648893123715559,0.17514831049561005,0.058659379258454464,0.6733376651505306,0.818437883156046,0.14510021800551542,0.26666666666666666
HospitalReadmissions,local,0.0368574199806013,0.26972149202253054,0.25377848522605156,-0.015943006796478976,0.7767302042768328,0.8773078214165828,0.10057761713975,0.4878048780487805
HumanRobotCollaboration,global,0.2495667244367417,0.0566678848892146,0.2354882846888551,0.1788203997996405,0.545391081871345,0.7207306902745702,0.17533960840322516,0.12781954887218044
ImageSegmentation,local,0.24855491329479762,0.3515388089344707,0.3215582766030876,-0.029980532331383092,0.7107166815742397,0.7964221824686941,0.08570550089445439,0.46511627906976744
JobChangePatterns,global,0.2495446265938069,0.2757150663980998,0.30205352982052863,0.02633846342242885,0.6967274958228906,0.7263423334042001,0.02961483758130945,0.43107769423558895
JobMarket,local,0.2339055793991416,0.22244310045997404,0.8249830313102251,0.602539930850251,0.6719219798010948,0.9452625086731942,0.27334052887209936,0.3119266055045872
KickstarterCampaigns,global,0.249546279491833,0.46887362214118367,0.3073133551839032,-0.16156026695728049,0.8678399122807018,0.7830698765160676,-0.08477003576463416,0.7130325814536341
LandRarity,global,0.2493297587131367,0.14403670640370186,0.1789182906505611,0.03488158424685925,0.7301066173483772,0.7072100614439325,-0.022896555904444726,0.13672922252010725
LandShapeAnomaly,global,0.25,0.23930389685539097,0.20935908262417566,-0.02994481423121531,0.6052217936283033,0.6875049873918734,0.08228319376357007,0.3594080338266385
MalariaDetection,global,0.249597423510467,0.6444540661463904,0.5152900546481826,-0.1291640114982079,0.9204848057644109,0.8647214915316813,-0.05576331423272962,0.893483709273183
MalwareHardwareMetrics,local,0.25,0.5306608790680436,0.5303636604002399,-0.00029721866780374473,0.7181500000000001,0.7958668594533541,0.07771685945335405,0.61125
MissingInformation1,local,0.25,0.8260707552522473,0.41514408618573695,-0.4109266690665103,0.9346425100076929,0.78822353696674,-0.14641897304095297,0.8698884758364313
MolecularAnomalies1,global,0.24829931972789107,0.3166887457058942,0.4093412349441023,0.09265248923820807,0.7275028580761065,0.8241699208661335,0.09666706279002701,0.3717948717948718
MusicGenreAnomaly,local,0.0806045340050377,0.30907114079954623,0.7838959218951178,0.4748247810955716,0.8603167808219178,0.949486301369863,0.08916952054794525,0.59375
NetworkHealthMonitor,local,0.24979184013322234,0.4559963509757981,0.45497240789698873,-0.001023943078809375,0.6532475490196079,0.721934887162412,0.06868733814280414,0.4780976220275344
