dataset,truefam,axis_drop,hist_gain,norm_corr,kfrac,d
CryptojackingSystem,local,-0.00760375000000002,-0.060016250000000104,0.23807043666785893,0.07142857142857142,14
CustomerChurn2,local,-0.03706000000000009,0.08624750000000003,0.1976099330429542,0.2,5
DiabetesMetrics,global,0.09159226190476188,0.028180803571428492,0.08581047309567072,0.08333333333333333,12
DiamondClarity,local,-0.031810000000000005,-0.07775249999999989,0.39746729292167754,0.1,10
DragonFlySystem,global,-0.10540374999999991,0.05830875000000002,0.3105431857864959,0.25,4
EEGEyeState,local,-0.0033874999999999877,0.00037749999999991957,0.6850841801144242,0.07142857142857142,14
ElectronicCommerceAnomalies,local,-0.05292666517156297,0.09037900874635563,0.04525701525313384,0.0136986301369863,73
EmailSpamDetection,global,0.009891304347826035,-0.03072981366459615,0.32611106065290707,0.013888888888888888,72
EmployeePerformance,global,0.019211249999999902,-0.03086,0.27990477997667385,0.25,4
EnvironmentalConcernSurvey,global,0.08529985549132935,-0.019548410404624295,0.2565784302502476,0.2,5
FakeNewsPropagation,global,0.006025000000000058,0.010159999999999947,0.1721164470120197,0.09090909090909091,11
FinancialTransaction4,local,0.03974,0.018292499999999934,0.13736007383691648,0.14285714285714285,7
FishingAnomalies,local,-0.04171250000000015,0.05729750000000011,0.3467817105999022,0.3333333333333333,3
FootballEfficiency,local,-0.09995250000000011,0.0023812500000000014,0.06493794557735319,0.16666666666666666,6
FraudEventLog,global,0.008746296296296197,0.010801851851852007,0.06624869020915031,0.3333333333333333,3
GPUPowerProfile,local,-0.0683080808080807,0.1430555555555556,0.7127916909702254,0.14285714285714285,7
GPUResourceUsage,local,0.139185,-0.18501750000000006,0.1436633110305168,0.25,4
GamingBehavior,local,0.04325499999999993,0.00018749999999989608,0.18789449118043602,0.043478260869565216,23
GeneticAnalysis,global,0.013788851351351328,-0.013472972972972896,0.27158454406544735,0.2,5
GesturePhaseSegmentationProcessed,local,0.06019491525423726,-0.15505932203389827,0.10173831390315333,0.03125,32
GlobalTerrorismAttack,global,0.1457425,-0.14454250000000002,0.016903025566432202,0.2,5
GroceryErrorDept,global,-0.0037827017325877677,-0.01806102022502931,0.3308676076169868,0.3333333333333333,3
HeadingDetection,local,0.012441249999999848,-0.02265874999999995,0.3147740083929139,0.14285714285714285,7
HeatVulnerability,global,-0.00214750000000008,-0.04139124999999988,0.3222495932864123,0.16666666666666666,6
HomicideCircumstance,local,0.024971597364235265,0.12465348784367192,0.3385180238418123,0.14285714285714285,7
HospitalReadmissions,local,0.015085365853658605,0.0066463414634145845,0.12907936946969698,0.14285714285714285,7
HumanRobotCollaboration,global,0.015844999999999998,0.15083999999999997,0.028614096061693836,0.3333333333333333,3
