dataset,truefam,det_apnorm,marg_or_apnorm,marg_hbos_apnorm,marg_best,mv_gain
GroceryErrorDept,global,0.4388526722423,0.3772795419327032,0.30195471133259594,0.3772795419327032,0.061573130309596824
HeadingDetection,local,0.11575540942124143,-0.0633553116568218,-0.07899239322526337,-0.0633553116568218,0.17911072107806325
HeatVulnerability,global,0.4733465507524976,0.754949207389496,0.7744602789565199,0.7744602789565199,-0.3011137282040223
HomicideCircumstance,local,0.17514831049561005,0.04614018072428027,0.07797750130599261,0.07797750130599261,0.09717080918961744
HospitalReadmissions,local,0.25377848522605156,0.03822869924800757,0.06745260424688333,0.06745260424688333,0.18632588097916825
HumanRobotCollaboration,global,0.2354882846888551,0.017081177717688613,0.11958262072376724,0.11958262072376724,0.11590566396508786
ImageSegmentation,local,0.3215582766030876,0.11130195663207852,0.172357948879621,0.172357948879621,0.1492003277234666
JobChangePatterns,global,0.30205352982052863,0.1720930763037582,0.05723835106029742,0.1720930763037582,0.12996045351677044
JobMarket,local,0.8249830313102251,0.09999384410121394,0.0653899224455766,0.09999384410121394,0.7249891872090112
KickstarterCampaigns,global,0.3073133551839032,0.15405032176453126,0.09871774498470612,0.15405032176453126,0.15326303341937192
LandRarity,global,0.1789182906505611,-0.06342268764352926,0.32140900528158933,0.32140900528158933,-0.14249071463102822
LandShapeAnomaly,global,0.20935908262417566,0.2111323072995945,0.32810815787556163,0.32810815787556163,-0.11874907525138598
MalariaDetection,global,0.5152900546481826,0.25359465981743107,0.2049089265624751,0.25359465981743107,0.2616953948307515
MalwareHardwareMetrics,local,0.5303636604002399,0.29090279942770236,0.15622248955180382,0.29090279942770236,0.2394608609725375
MissingInformation1,local,0.41514408618573695,0.6043662507106997,0.46918251046772774,0.6043662507106997,-0.18922216452496277
MolecularAnomalies1,global,0.4093412349441023,0.44249512443097083,0.4145681997057299,0.44249512443097083,-0.03315388948686854
MusicGenreAnomaly,local,0.7838959218951178,0.03891249914950896,0.39832036537141857,0.39832036537141857,0.38557555652369924
NetworkHealthMonitor,local,0.45497240789698873,0.2913061757459664,0.49335545167536204,0.49335545167536204,-0.038383043778373316
NeuroSignalEEG,global,0.3649035465692956,-0.0033459698853832262,0.16541883546534397,0.16541883546534397,0.1994847111039516
OrbitalAnomalies,global,0.7445170258442556,0.051692560149727014,0.03030194222334767,0.051692560149727014,0.6928244656945286
PatientSurvival1,global,0.42883093313694204,0.20247507676719095,0.2555305474976209,0.2555305474976209,0.17330038563932115
PerformanceBenchmark,global,0.6227470061953019,0.2137922828734405,0.5083593135281724,0.5083593135281724,0.11438769266712945
PokemonBattle,local,0.2190516705370242,0.10805868390651908,0.16483832588664488,0.16483832588664488,0.05421334465037933
PoliceArrestFraud,global,0.34779583257936864,-0.007753412114974163,0.18490108411060271,0.18490108411060271,0.16289474846876592
PoliceForceDisturbance,local,0.11853060215244204,0.06918569780901038,-0.08312274862192665,0.06918569780901038,0.04934490434343167
ProtestViolence,global,0.6845528076875779,0.30612581546000467,0.39810687436145514,0.39810687436145514,0.2864459333261227
RacingMotion,local,0.9890358912532656,0.18391924622065722,0.5565256678221064,0.5565256678221064,0.4325102234311592
RealEstateData,global,0.3329415512751761,-0.06717006736836509,0.2577218291131449,0.2577218291131449,0.07521972216203121
Run_or_walk_information,local,0.547177955116544,0.03760589548428429,-0.05666852952267506,0.03760589548428429,0.5095720596322597
SalesPerformance,global,0.3528135264924955,0.14420669575336034,0.3179565711680205,0.3179565711680205,0.03485695532447497
ScientificMeasurement,local,0.8206987169140457,0.20763343590657807,0.3823813988025573,0.3823813988025573,0.43831731811148844
SensorAnomaly,local,0.19139698694249846,0.10183997778751608,0.10550572031728501,0.10550572031728501,0.08589126662521344
ShuttleOperations,local,0.8538137003728311,0.7312581556995407,0.7298556288364846,0.7312581556995407,0.12255554467329044
SolarFlare,global,0.37072162701514677,0.48769427473390076,0.548150589193851,0.548150589193851,-0.17742896217870419
SpatialAnomalies,local,0.40862940503765177,0.11352212811702071,0.05503612612365017,0.11352212811702071,0.29510727692063105
SpeechAnalysis,global,0.5259160800547172,0.29534258764748594,-0.041291589340656264,0.29534258764748594,0.2305734924072313
SpotifyHitPredictor,global,0.4339622730456987,0.6417922174526031,0.6265161109531613,0.6417922174526031,-0.2078299444069044
SyntheticNumericalBatch,local,0.21472423901235924,-0.003192657827699398,0.004381739295764443,0.004381739295764443,0.2103424997165948
SystemFailureCases,local,0.3566940899797248,0.42807228628013544,0.5133577153532488,0.5133577153532488,-0.15666362537352402
SystemPerformance2,local,0.6498214143428721,0.8045705386144058,0.20134073821875667,0.8045705386144058,-0.15474912427153364
TBAnomalyDetection,global,0.3084061742236104,0.31083743610899967,0.26164814849581375,0.31083743610899967,-0.00243126188538928
TrafficSensor,local,0.7170575708672576,0.7793391100336596,0.7271303415855314,0.7793391100336596,-0.062281539166402
TreadmillStatus,local,0.5395186960227925,0.020557896310411685,-0.041781949883825255,0.020557896310411685,0.5189607997123807
