dataset,detector,subset,K,selection,n_train,n_anom,n_norm,pseudo_auc
synth_local_dense,LOF,2,30,composite_top_quartile,1163,107,290,0.7976474379632614
synth_local_dense,LOF,3,30,composite_top_quartile,1160,111,289,0.8422955827800118
synth_local_dense,LOF,4,30,composite_top_quartile,1164,106,290,0.8017566688353935
synth_local_dense,LOF,5,30,composite_top_quartile,1156,115,289,0.8494057469535129
synth_local_dense,LOF,6,30,composite_top_quartile,1162,108,290,0.854374201787995
synth_local_dense,LOF,7,30,composite_top_quartile,1168,100,292,0.8358561643835616
synth_local_dense,LOF,8,30,composite_top_quartile,1164,106,290,0.7834743005855562
synth_local_dense,LOF,9,30,composite_top_quartile,1173,94,293,0.8585070074794858
synth_local_dense,LOF,10,30,composite_top_quartile,1186,78,296,0.8032744282744283
synth_local_dense,LOF,11,30,composite_top_quartile,1168,101,291,0.8356980027899698
synth_local_dense,LOF,12,30,composite_top_quartile,1162,108,290,0.8238505747126437
synth_local_dense,LOF,13,30,composite_top_quartile,1161,109,290,0.8268902246124645
synth_local_dense,LOF,14,30,composite_top_quartile,1160,110,290,0.8200940438871472
synth_local_dense,KNN,0,30,composite_top_quartile,1160,111,289,0.8125253280962623
synth_local_dense,KNN,1,30,composite_top_quartile,1166,103,291,0.7797017315584026
synth_local_dense,KNN,2,30,composite_top_quartile,1163,107,290,0.7756042539477923
synth_local_dense,KNN,3,30,composite_top_quartile,1160,111,289,0.8000561114747966
synth_local_dense,KNN,4,30,composite_top_quartile,1164,106,290,0.7808067664281068
synth_local_dense,KNN,5,30,composite_top_quartile,1156,115,289,0.8230780803369941
synth_local_dense,KNN,6,30,composite_top_quartile,1162,108,290,0.8328863346104725
synth_local_dense,KNN,7,30,composite_top_quartile,1168,100,292,0.8087328767123289
synth_local_dense,KNN,8,30,composite_top_quartile,1164,106,290,0.7781392322706572
synth_local_dense,KNN,9,30,composite_top_quartile,1173,94,293,0.8352697698061143
synth_local_dense,KNN,10,30,composite_top_quartile,1186,78,296,0.7797557172557172
synth_local_dense,KNN,11,30,composite_top_quartile,1168,101,291,0.823585451328638
synth_local_dense,KNN,12,30,composite_top_quartile,1162,108,290,0.7894955300127714
synth_local_dense,KNN,13,30,composite_top_quartile,1161,109,290,0.8039544447959507
synth_local_dense,KNN,14,30,composite_top_quartile,1160,110,290,0.7878369905956113
synth_local_dense,OCSVM,0,30,composite_top_quartile,1160,111,289,0.7711898749961035
synth_local_dense,OCSVM,1,30,composite_top_quartile,1166,103,291,0.7226170219864545
synth_local_dense,OCSVM,2,30,composite_top_quartile,1163,107,290,0.7137931034482758
synth_local_dense,OCSVM,3,30,composite_top_quartile,1160,111,289,0.7694441846690983
synth_local_dense,OCSVM,4,30,composite_top_quartile,1164,106,290,0.7010735198438517
synth_local_dense,OCSVM,5,30,composite_top_quartile,1156,115,289,0.771716563863397
synth_local_dense,OCSVM,6,30,composite_top_quartile,1162,108,290,0.7434865900383142
synth_local_dense,OCSVM,7,30,composite_top_quartile,1168,100,292,0.7377397260273972
synth_local_dense,OCSVM,8,30,composite_top_quartile,1164,106,290,0.6692908262849707
synth_local_dense,OCSVM,9,30,composite_top_quartile,1173,94,293,0.7489652167598576
synth_local_dense,OCSVM,10,30,composite_top_quartile,1186,78,296,0.7067307692307692
synth_local_dense,OCSVM,11,30,composite_top_quartile,1168,101,291,0.7833350345343812
synth_local_dense,OCSVM,12,30,composite_top_quartile,1162,108,290,0.6996807151979566
synth_local_dense,OCSVM,13,30,composite_top_quartile,1161,109,290,0.7575134451123062
synth_local_dense,OCSVM,14,30,composite_top_quartile,1160,110,290,0.7146394984326019
synth_local_dense,ECOD,0,30,composite_top_quartile,1160,111,289,0.6716543533152529
synth_local_dense,ECOD,1,30,composite_top_quartile,1166,103,291,0.6237613852467221
synth_local_dense,ECOD,2,30,composite_top_quartile,1163,107,290,0.6058008378988076
synth_local_dense,ECOD,3,30,composite_top_quartile,1160,111,289,0.6720596028554506
synth_local_dense,ECOD,4,30,composite_top_quartile,1164,106,290,0.6359141184124919
synth_local_dense,ECOD,5,30,composite_top_quartile,1156,115,289,0.6266586429968406
synth_local_dense,ECOD,6,30,composite_top_quartile,1162,108,290,0.6231800766283524
synth_local_dense,ECOD,7,30,composite_top_quartile,1168,100,292,0.7396575342465752
synth_local_dense,ECOD,8,30,composite_top_quartile,1164,106,290,0.6142485361093039
synth_local_dense,ECOD,9,30,composite_top_quartile,1173,94,293,0.7350228741558347
synth_local_dense,ECOD,10,30,composite_top_quartile,1186,78,296,0.5962837837837838
synth_local_dense,ECOD,11,30,composite_top_quartile,1168,101,291,0.6927630907420639
synth_local_dense,ECOD,12,30,composite_top_quartile,1162,108,290,0.642081736909323
synth_local_dense,ECOD,13,30,composite_top_quartile,1161,109,290,0.6136032900980702
synth_local_dense,ECOD,14,30,composite_top_quartile,1160,110,290,0.6729153605015673
synth_local_dense,COPOD,0,30,composite_top_quartile,1160,111,289,0.6522335484273201
synth_local_dense,COPOD,1,30,composite_top_quartile,1166,103,291,0.6695025522970675
synth_local_dense,COPOD,2,30,composite_top_quartile,1163,107,290,0.6538188849500484
synth_local_dense,COPOD,3,30,composite_top_quartile,1160,111,289,0.6019826054428131
synth_local_dense,COPOD,4,30,composite_top_quartile,1164,106,290,0.5745283018867924
synth_local_dense,COPOD,5,30,composite_top_quartile,1156,115,289,0.6840980893636226
synth_local_dense,COPOD,6,30,composite_top_quartile,1162,108,290,0.7099297573435505
synth_local_dense,COPOD,7,30,composite_top_quartile,1168,100,292,0.5755821917808219
synth_local_dense,COPOD,8,30,composite_top_quartile,1164,106,290,0.6468770331815225
synth_local_dense,COPOD,9,30,composite_top_quartile,1173,94,293,0.6178926730084962
synth_local_dense,COPOD,10,30,composite_top_quartile,1186,78,296,0.6432778932778933
synth_local_dense,COPOD,11,30,composite_top_quartile,1168,101,291,0.6572420128610799
synth_local_dense,COPOD,12,30,composite_top_quartile,1162,108,290,0.569029374201788
synth_local_dense,COPOD,13,30,composite_top_quartile,1161,109,290,0.6716229041442582
synth_local_dense,COPOD,14,30,composite_top_quartile,1160,110,290,0.6247021943573667
synth_local_dense,HBOS,0,30,composite_top_quartile,1160,111,289,0.7158577262383491
synth_local_dense,HBOS,1,30,composite_top_quartile,1166,103,291,0.6695025522970672
synth_local_dense,HBOS,2,30,composite_top_quartile,1163,107,290,0.6663873670641315
synth_local_dense,HBOS,3,30,composite_top_quartile,1160,111,289,0.6836559743134137
synth_local_dense,HBOS,4,30,composite_top_quartile,1164,106,290,0.6448926480156149
synth_local_dense,HBOS,5,30,composite_top_quartile,1156,115,289,0.6965849255303145
synth_local_dense,HBOS,6,30,composite_top_quartile,1162,108,290,0.6954661558109835
synth_local_dense,HBOS,7,30,composite_top_quartile,1168,100,292,0.6962328767123289
synth_local_dense,HBOS,8,30,composite_top_quartile,1164,106,290,0.651854261548471
synth_local_dense,HBOS,9,30,composite_top_quartile,1173,94,293,0.7316099048725583
synth_local_dense,HBOS,10,30,composite_top_quartile,1186,78,296,0.6446638946638946
synth_local_dense,HBOS,11,30,composite_top_quartile,1168,101,291,0.7251879827157973
synth_local_dense,HBOS,12,30,composite_top_quartile,1162,108,290,0.6453065134099617
synth_local_dense,HBOS,13,30,composite_top_quartile,1161,109,290,0.7141094590319519
synth_local_dense,HBOS,14,30,composite_top_quartile,1160,110,290,0.6715673981191221
synth_local_dense,PCA,0,30,composite_top_quartile,1160,111,289,0.7787960971351975
synth_local_dense,PCA,1,30,composite_top_quartile,1166,103,291,0.6492509925599707
synth_local_dense,PCA,2,30,composite_top_quartile,1163,107,290,0.6500161134386077
synth_local_dense,PCA,3,30,composite_top_quartile,1160,111,289,0.7801365379220051
synth_local_dense,PCA,4,30,composite_top_quartile,1164,106,290,0.5956733897202342
synth_local_dense,PCA,5,30,composite_top_quartile,1156,115,289,0.7397322100195577
synth_local_dense,PCA,6,30,composite_top_quartile,1162,108,290,0.7220306513409962
synth_local_dense,PCA,7,30,composite_top_quartile,1168,100,292,0.7411986301369863
synth_local_dense,PCA,8,30,composite_top_quartile,1164,106,290,0.6067338972023423
synth_local_dense,PCA,9,30,composite_top_quartile,1173,94,293,0.6504248057512163
synth_local_dense,PCA,10,30,composite_top_quartile,1186,78,296,0.5136434511434511
synth_local_dense,PCA,11,30,composite_top_quartile,1168,101,291,0.6008982341533122
synth_local_dense,PCA,12,30,composite_top_quartile,1162,108,290,0.7487228607918264
synth_local_dense,PCA,13,30,composite_top_quartile,1161,109,290,0.5975640620056945
synth_local_dense,PCA,14,30,composite_top_quartile,1160,110,290,0.6496238244514105
synth_local_dense,CBLOF,0,30,composite_top_quartile,1160,111,289,0.7843760715733035
synth_local_dense,CBLOF,1,30,composite_top_quartile,1166,103,291,0.7550462082540953
synth_local_dense,CBLOF,2,30,composite_top_quartile,1163,107,290,0.7251047373509506
synth_local_dense,CBLOF,3,30,composite_top_quartile,1160,111,289,0.804015087752112
synth_local_dense,CBLOF,4,30,composite_top_quartile,1164,106,290,0.690793754066363
synth_local_dense,CBLOF,5,30,composite_top_quartile,1156,115,289,0.7974123664811192
synth_local_dense,CBLOF,6,30,composite_top_quartile,1162,108,290,0.8056513409961685
synth_local_dense,CBLOF,7,30,composite_top_quartile,1168,100,292,0.730513698630137
synth_local_dense,CBLOF,8,30,composite_top_quartile,1164,106,290,0.7379310344827587
synth_local_dense,CBLOF,9,30,composite_top_quartile,1173,94,293,0.7322634521821219
synth_local_dense,CBLOF,10,30,composite_top_quartile,1186,78,296,0.7108887733887734
synth_local_dense,CBLOF,11,30,composite_top_quartile,1168,101,291,0.777857167160015
synth_local_dense,CBLOF,12,30,composite_top_quartile,1162,108,290,0.7454980842911878
synth_local_dense,CBLOF,13,30,composite_top_quartile,1161,109,290,0.7342613097121165
synth_local_dense,CBLOF,14,30,composite_top_quartile,1160,110,290,0.7613479623824451
synth_local_dense,LODA,0,30,composite_top_quartile,1160,111,289,0.7089373110134356
synth_local_dense,LODA,1,30,composite_top_quartile,1166,103,291,0.6882861241784274
synth_local_dense,LODA,2,30,composite_top_quartile,1163,107,290,0.7275862068965517
synth_local_dense,LODA,3,30,composite_top_quartile,1160,111,289,0.6657314754200567
synth_local_dense,LODA,4,30,composite_top_quartile,1164,106,290,0.653903708523097
synth_local_dense,LODA,5,30,composite_top_quartile,1156,115,289,0.7268843087106966
synth_local_dense,LODA,6,30,composite_top_quartile,1162,108,290,0.7373563218390805
synth_local_dense,LODA,7,30,composite_top_quartile,1168,100,292,0.6480821917808219
synth_local_dense,LODA,8,30,composite_top_quartile,1164,106,290,0.6254716981132076
synth_local_dense,LODA,9,30,composite_top_quartile,1173,94,293,0.7284874010601989
synth_local_dense,LODA,10,30,composite_top_quartile,1186,78,296,0.7468381843381844
synth_local_dense,LODA,11,30,composite_top_quartile,1168,101,291,0.7186553706917083
synth_local_dense,LODA,12,30,composite_top_quartile,1162,108,290,0.6676883780332056
synth_local_dense,LODA,13,30,composite_top_quartile,1161,109,290,0.736697247706422
synth_local_dense,LODA,14,30,composite_top_quartile,1160,110,290,0.6658620689655173
