corpus,dataset,truefam,reg_random,reg_beta1,reg_matched,reg_em,reg_mv,reg_consensus,reg_model_centrality,reg_hits
oddbench,GPUResourceUsage,local,0.4932474296158925,0.5292207156179691,0.5518954438551077,0.5240533414224882,0.5240533414224882,0.5240533414224882,0.5240533414224882,0.6813102235056329
ovrbench,KenyaMovement,local,0.044900843833979506,0.01759210241828836,0.07384787435171312,0.07077091152778368,0.06822190763062648,0.025649448344969086,0.025649448344969086,0.025649448344969086
tsbad_m,137_CreditCard_id_1_Finance_tr_500_1st_5,global,0.23603006043493255,0.2851539865514387,0.2851539865514387,0.08937276168869818,0.0875738047022484,0.14181374067093905,0.14181374067093905,0.11135886453954497
oddbench,DiamondClarity,local,0.7616152295550844,0.0,0.7507518505538945,0.7507518505538945,0.7507518505538945,0.8357222625173195,0.8788514200782926,0.8357222625173195
oddbench,HealthBehavior,global,0.05659973514309769,0.0207888683526068,0.0207888683526068,0.0032205858277651045,0.0032205858277651045,0.04582992008205317,0.04582992008205317,0.04582992008205317
ovrbench,ShillBidding,global,0.421277588107584,0.0,0.0,0.0,0.0,0.1146102973451909,0.1146102973451909,0.1146102973451909
oddbench,SalesPerformance,global,0.20737251007127205,0.07599504338984242,0.17518809590022233,0.07599504338984242,0.07599504338984242,0.1831118141491599,0.1831118141491599,0.1831118141491599
tsbad_m,139_CATSv2_id_2_Sensor_tr_5592_1st_5692.,global,0.18272686506378671,0.18648429650533238,0.18648429650533238,0.27363702190238187,0.27363702190238187,0.15634357351302805,0.15634357351302805,0.15634357351302805
oddbench,HumanRobotCollaboration,local,0.4791537938591809,0.0065361836415769314,0.0065361836415769314,0.34593256707892095,0.34593256707892095,0.5994652468882993,0.5994652468882993,0.514618211926155
oddbench,EmailSpamDetection,global,0.44646054695244675,0.5084255644630384,0.5084255644630384,0.0,0.0,0.3838249600399323,0.3838249600399323,0.3838249600399323
oddbench,VoteOutcome,local,0.5751436016255264,0.10555455853759643,0.10555455853759643,0.6840366008648169,0.5098583825981935,0.6142209954765112,0.6142209954765112,0.6142209954765112
tsbad_m,172_SWaT_id_2_Sensor_tr_23700_1st_23800.,local,0.16657181333223167,0.020767063983704204,0.020767063983704204,0.30751707483499796,0.30751707483499796,0.3055277112581284,0.24188749439347737,0.30751707483499796
ovrbench,SyntheticNumericalBatch,local,0.1770237856278552,0.0,0.0,0.08610112782495732,0.08610112782495732,0.18840647322771517,0.18840647322771517,0.18840647322771517
tsbad_m,092_SVDB_id_9_Medical_tr_2674_1st_2774.c,local,0.14757045361732296,0.0,0.0,0.013822013634354424,0.013822013634354424,0.19759546212191903,0.19759546212191903,0.0854839333311786
ovrbench,Run_or_walk_information,local,0.608941909826475,0.028169756833845483,0.028169756833845483,0.9015618754888344,0.5060303527104162,0.7703650724570748,0.7703650724570748,0.8626096696210954
tsbad_m,141_CATSv2_id_4_Sensor_tr_41727_1st_4182,global,0.2347911730815503,0.15163815963957028,0.15163815963957028,0.4518951541359205,0.4518951541359205,0.20969377137575296,0.20969377137575296,0.20969377137575296
