modality,seed,dataset,regret,pick,true_best,best_auc,pick_auc,rand_regret,best_regime,best_regime_regret,category,regret_hard_K30,regret_hard_K50,regret_random_K30,regret_random_K50,regret_smallest_K30,regret_smallest_K50,rho_hard_K30,rho_hard_K50,rho_random_K30,rho_random_K50,rho_smallest_K30,rho_smallest_K50
tabular,0,29_Pima,0.05287313432835827,LOF,PCA,0.7093283582089553,0.6564552238805971,0.051123548922056505,smallest_K30,0.0,weighting_failure,0.05287313432835827,0.03485074626865681,0.0560074626865672,0.05287313432835827,0.0,0.002649253731343393,0.26666666666666666,0.11666666666666665,0.31666666666666665,0.48333333333333334,0.7333333333333334,0.48333333333333334
tabular,0,30_satellite,0.034747834434720404,LOF,CBLOF,0.8857641989641006,0.8510163645293802,0.12130911273838574,smallest_K50,0.009719927665654438,weighting_failure,0.034747834434720404,0.034747834434720404,0.034747834434720404,0.034747834434720404,0.034747834434720404,0.009719927665654438,0.8333333333333333,0.8666666666666667,0.8166666666666667,0.7999999999999999,0.7166666666666667,0.7999999999999999
tabular,0,31_satimage-2,0.002799710205435013,LOF,KNN,0.9989439689575992,0.9961442587521642,0.015012286252631513,smallest_K30,0.0,ok,0.002799710205435013,0.002799710205435013,0.002799710205435013,0.002799710205435013,0.0,0.002799710205435013,0.7666666666666667,0.41666666666666663,0.7333333333333334,0.6333333333333333,0.8666666666666667,0.8833333333333333
tabular,0,32_shuttle,0.0,LOF,LOF,0.9990599219112007,0.9990599219112007,0.032803454919820285,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5499999999999999,0.6666666666666667,0.25,0.7166666666666667,0.6666666666666667
tabular,0,35_SpamBase,0.04404266138088009,PCA,IForest,0.8287371082448378,0.7846944468639577,0.11409894841414625,hard_K50,0.0,weighting_failure,0.04696883379199446,0.0,0.04404266138088009,0.20980985764630256,0.04404266138088009,0.04404266138088009,0.5,0.5833333333333334,0.6833333333333333,0.15,0.26666666666666666,0.25
tabular,0,36_speech,0.0023289994347088783,LOF,IForest,0.5088072357263991,0.5064782362916902,0.025754663651780696,hard_K30,0.0023289994347088783,ok,0.0023289994347088783,0.03561334087054835,0.0023289994347088783,0.0023289994347088783,0.0023289994347088783,0.0023289994347088783,0.48333333333333334,0.48333333333333334,0.16666666666666669,0.48333333333333334,0.3,0.11666666666666665
tabular,0,37_Stamps,0.03381893860561913,LOF,LODA,0.9531737773152965,0.9193548387096774,0.018383628165105637,hard_K30,0.03381893860561913,ill_posed,0.03381893860561913,0.03381893860561913,0.03381893860561913,0.03381893860561913,0.03381893860561913,0.03381893860561913,0.016666666666666666,-0.2333333333333333,0.016666666666666666,-0.08333333333333334,0.0,0.0
tabular,0,38_thyroid,0.015559256661991538,LOF,HBOS,0.9928851098644226,0.977325853202431,0.030052010285179898,hard_K30,0.015559256661991538,flip,0.015559256661991538,0.015559256661991538,0.015559256661991538,0.015559256661991538,0.015559256661991538,0.015559256661991538,-0.049999999999999996,0.08333333333333334,0.33333333333333337,0.26666666666666666,0.5,0.4666666666666666
tabular,0,39_vertebral,0.10396825396825388,KNN,LOF,0.5412698412698412,0.43730158730158736,0.11790123456790119,hard_K30,0.10396825396825388,flip,0.10396825396825388,0.10396825396825388,0.10396825396825388,0.10396825396825388,0.10396825396825388,0.10396825396825388,0.39999999999999997,0.39999999999999997,0.75,0.75,0.11666666666666665,0.08333333333333334
tabular,0,40_vowels,0.01631205673758862,LOF,KNN,0.9695744680851064,0.9532624113475178,0.23739164696611503,smallest_K30,0.0,weighting_failure,0.01631205673758862,0.01631205673758862,0.08638297872340417,0.01631205673758862,0.0,0.0,0.9,0.8833333333333333,0.8666666666666667,0.8166666666666667,0.9833333333333333,0.9500000000000001
tabular,0,41_Waveform,0.0,KNN,KNN,0.799760837070254,0.799760837070254,0.07790732436472336,hard_K30,0.0,ok,0.0,0.026008968609865457,0.08360239162929739,0.0,0.0,0.003303437967114964,,,,,,
tabular,0,42_WBC,0.0,CBLOF,CBLOF,1.0,1.0,0.004909560723514228,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.049507377148833714,-0.19802950859533486,-0.19802950859533486,-0.1584236068762679,0.22773393488463511,0.11881770515720091
tabular,0,43_WDBC,0.04861111111111116,HBOS,CBLOF,0.9986111111111111,0.95,0.015432098765432056,hard_K30,0.0,ill_posed,0.0,0.0,0.02083333333333337,0.02083333333333337,0.04861111111111116,0.04861111111111116,0.5933055656682091,0.4746444525345673,-0.5085476277156078,-0.4746444525345673,-0.8814825547070536,-0.8136762043449725
tabular,0,44_Wilt,0.0,LOF,LOF,0.8863199526084529,0.8863199526084529,0.36771682887664314,hard_K30,0.0,ok,0.0,0.0,0.11990231886158009,0.11990231886158009,0.11990231886158009,0.3522530163100225,0.7666666666666667,0.9,0.7333333333333334,0.9333333333333332,0.7666666666666667,0.5333333333333333
tabular,0,47_yeast,0.033782151914020064,LOF,CBLOF,0.4997182304874612,0.46593607857344116,0.06056199600155643,hard_K30,0.033782151914020064,flip,0.033782151914020064,0.033782151914020064,0.033782151914020064,0.033782151914020064,0.048575051322304,0.033782151914020064,0.7666666666666667,0.7666666666666667,0.39999999999999997,0.65,0.18333333333333335,0.25
tabular,0,6_cardio,0.009990387256248234,LOF,IForest,0.9501167261741279,0.9401263389178797,0.03848530623455082,hard_K30,0.009990387256248234,ok,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.04160944795385879,0.009990387256248234,,,,,,
tabular,1,14_glass,0.0,CBLOF,CBLOF,0.9186991869918699,0.9186991869918699,0.12134899126769039,smallest_K30,0.008130081300813052,ok,0.1327913279132792,0.1327913279132792,0.1327913279132792,0.1327913279132792,0.008130081300813052,0.008130081300813052,0.48333333333333334,0.5,0.48333333333333334,0.48333333333333334,0.65,0.65
tabular,1,18_Ionosphere,0.010582010582010692,CBLOF,KNN,0.9707231040564375,0.9601410934744268,0.0713109935332158,smallest_K30,0.0,weighting_failure,0.022222222222222254,0.022222222222222254,0.010582010582010692,0.010582010582010692,0.0,0.0,0.75,0.75,0.7166666666666667,0.6333333333333333,0.6,0.6166666666666666
tabular,1,19_landsat,0.0,LOF,LOF,0.7779665288506259,0.7779665288506259,0.20936641277524726,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8166666666666667,0.8833333333333333,0.9666666666666667
tabular,1,20_letter,0.0,LOF,LOF,0.8892,0.8892,0.23725925925925917,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.018199999999999883,0.7333333333333334,0.6333333333333333,0.8166666666666667,0.7833333333333333,0.8166666666666667,0.8666666666666667
tabular,1,22_magic.gamma,0.011738076582176404,LOF,KNN,0.8432138559123976,0.8314757793302212,0.1065155985375914,smallest_K30,0.0,weighting_failure,0.011738076582176404,0.011738076582176404,0.011738076582176404,0.011738076582176404,0.0,0.011738076582176404,0.9666666666666667,0.9500000000000001,0.9500000000000001,0.9166666666666666,0.9833333333333333,0.9333333333333332
tabular,1,23_mammography,0.04634747403626138,LOF,ECOD,0.9040054567857773,0.8576579827495159,0.032176944591132184,hard_K30,0.04634747403626138,flip,0.04634747403626138,0.04634747403626138,0.04634747403626138,0.04634747403626138,0.04634747403626138,0.04634747403626138,-0.5333333333333333,-0.5333333333333333,-0.31666666666666665,-0.31666666666666665,-0.2333333333333333,-0.03333333333333333
tabular,1,25_musk,0.0,LOF,CBLOF,1.0,1.0,0.021165216954580846,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.5744562646538028,0.5744562646538028,0.5222329678670935,0.5744562646538028,0.6005679130471575,0.5396407334626633
tabular,1,26_optdigits,0.00239973701512175,KNN,LOF,0.9989677843523997,0.996568047337278,0.1834582511505588,smallest_K30,0.0,ok,0.00239973701512175,0.00239973701512175,0.00239973701512175,0.00239973701512175,0.0,0.13923734385272846,0.880952380952381,0.7380952380952381,0.880952380952381,0.7380952380952381,0.6666666666666669,0.3333333333333334
tabular,1,27_PageBlocks,0.010699018604370947,LOF,PCA,0.9330122222891203,0.9223132036847493,0.08901454588431523,smallest_K30,0.005005318401669734,weighting_failure,0.010699018604370947,0.010699018604370947,0.010699018604370947,0.010699018604370947,0.005005318401669734,0.005005318401669734,-0.15,0.15,0.38333333333333336,0.5833333333333334,0.7833333333333333,0.6666666666666667
tabular,1,28_pendigits,0.007441243293812128,LOF,KNN,0.9990167439906829,0.9915755006968707,0.04178466799464553,smallest_K30,0.0,ok,0.007441243293812128,0.007441243293812128,0.007441243293812128,0.007441243293812128,0.0,0.0,0.9666666666666667,0.9500000000000001,0.9166666666666666,0.9500000000000001,0.9500000000000001,0.9666666666666667
tabular,1,29_Pima,0.07223880597014931,LOF,IForest,0.7234701492537314,0.6512313432835821,0.06328772802653404,smallest_K30,0.0,weighting_failure,0.07223880597014931,0.07223880597014931,0.07223880597014931,0.04686567164179112,0.0,0.019925373134328517,0.09999999999999999,0.3,0.3666666666666667,0.39999999999999997,0.5666666666666667,0.35
tabular,1,30_satellite,0.02898117967494196,LOF,KNN,0.8846122075370603,0.8556310278621183,0.12456186372566536,hard_K30,0.02898117967494196,flip,0.02898117967494196,0.02898117967494196,0.02898117967494196,0.02898117967494196,0.02898117967494196,0.02898117967494196,0.8166666666666667,0.6666666666666667,0.9,0.8166666666666667,0.8666666666666667,0.8499999999999999
tabular,1,31_satimage-2,0.004488131930203809,LOF,KNN,0.9990360646880411,0.9945479327578373,0.014248232785261328,smallest_K30,0.0,ok,0.004488131930203809,0.004488131930203809,0.004488131930203809,0.004488131930203809,0.0,0.004488131930203809,0.7999999999999999,0.65,0.5833333333333334,0.8166666666666667,0.9500000000000001,0.9
tabular,1,32_shuttle,0.0,LOF,LOF,0.9993694495331285,0.9993694495331285,0.06387984455709628,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0018901832607187696,0.0018901832607187696,0.39999999999999997,0.3,0.6666666666666667,0.7,0.6666666666666667,0.7666666666666667
tabular,1,35_SpamBase,0.01502341173340993,PCA,IForest,0.8115225983846022,0.7964991866511922,0.10987984043244681,random_K50,0.0,weighting_failure,0.1832883303867585,0.12759630120507448,0.01502341173340993,0.0,0.01502341173340993,0.01502341173340993,-0.3666666666666667,-0.25,0.7333333333333334,0.5666666666666667,0.21666666666666667,0.2833333333333333
tabular,1,36_speech,0.0,LOF,LOF,0.5086037309214245,0.5086037309214245,0.037532818290308356,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-0.11666666666666665,0.75,0.7833333333333333,0.7833333333333333,0.4666666666666666
tabular,1,37_Stamps,0.03381893860561913,LOF,IForest,0.9484911550468262,0.9146722164412071,0.02607237830963116,hard_K30,0.03381893860561913,flip,0.03381893860561913,0.03381893860561913,0.03381893860561913,0.03381893860561913,0.03381893860561913,0.03381893860561913,0.33333333333333337,0.33333333333333337,0.3666666666666667,0.5,0.4666666666666666,0.4666666666666666
tabular,1,38_thyroid,0.01682298971481999,LOF,HBOS,0.9931699976624591,0.9763470079476391,0.030225702560905954,hard_K30,0.01682298971481999,flip,0.01682298971481999,0.01682298971481999,0.01682298971481999,0.01682298971481999,0.01682298971481999,0.027955528284244968,-0.38333333333333336,-0.3,0.049999999999999996,0.16666666666666669,-0.06666666666666667,0.18333333333333335
tabular,1,39_vertebral,0.09761904761904766,CBLOF,LOF,0.48809523809523814,0.3904761904761905,0.1221340388007055,hard_K30,0.09761904761904766,flip,0.09761904761904766,0.09761904761904766,0.11349206349206353,0.11349206349206353,0.11349206349206353,0.11349206349206353,0.7,0.7,-0.13333333333333333,0.09999999999999999,-0.5,-0.5
tabular,1,40_vowels,0.0028368794326240065,LOF,KNN,0.9736170212765957,0.9707801418439717,0.20247438928289974,smallest_K30,0.0,ok,0.0028368794326240065,0.0028368794326240065,0.0610638297872339,0.0028368794326240065,0.0,0.0,0.9666666666666667,0.9666666666666667,0.8833333333333333,0.9333333333333332,0.9500000000000001,0.9
tabular,1,41_Waveform,0.0023467862481315604,KNN,CBLOF,0.7930044843049328,0.7906576980568012,0.07149809001826946,hard_K30,0.0023467862481315604,ok,0.0023467862481315604,0.0023467862481315604,0.0023467862481315604,0.0023467862481315604,0.0023467862481315604,0.0023467862481315604,0.09999999999999999,0.0,0.7666666666666667,0.7833333333333333,0.7666666666666667,0.7333333333333334
tabular,1,42_WBC,0.0,CBLOF,CBLOF,0.9953488372093023,0.9953488372093023,0.014728682170542795,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.03488372093023262,0.03488372093023262,0.2437060839766452,0.2437060839766452,0.26051340011296553,0.21009145170400445,0.15126584522688324,0.15126584522688324
tabular,1,43_WDBC,0.001388888888888884,PCA,CBLOF,1.0,0.9986111111111111,0.008487654320987748,random_K30,0.0,ok,0.05277777777777781,0.05277777777777781,0.0,0.0,0.001388888888888884,0.001388888888888884,0.16431676725154984,0.16431676725154984,0.5842373946721772,0.5842373946721772,-0.5294651389216606,-0.5294651389216606
tabular,1,44_Wilt,0.0,LOF,LOF,0.8904198328510362,0.8904198328510362,0.3567362244639447,hard_K30,0.0,ok,0.0,0.0,0.0,0.10667359924309905,0.10667359924309905,0.10667359924309905,0.75,0.6666666666666667,0.8666666666666667,0.9500000000000001,0.5166666666666667,0.6333333333333333
tabular,1,47_yeast,0.12349555206698054,LOF,LODA,0.5929134967596505,0.46941794469267,0.13033964407590776,hard_K30,0.12349555206698054,flip,0.12349555206698054,0.12349555206698054,0.12349555206698054,0.12349555206698054,0.1369500462907055,0.1369500462907055,0.75,0.6833333333333333,0.75,0.6166666666666666,-0.33333333333333337,0.06666666666666667
tabular,1,6_cardio,0.03613361713814889,LOF,PCA,0.959454820104367,0.9233212029662181,0.03763274741371414,hard_K30,0.03613361713814889,flip,0.03613361713814889,0.03613361713814889,0.03613361713814889,0.03613361713814889,0.05801977478714648,0.05801977478714648,-0.33333333333333337,-0.33333333333333337,-0.41666666666666663,-0.31666666666666665,-0.016666666666666666,-0.11666666666666665
tabular,2,14_glass,0.0,CBLOF,CBLOF,0.8997289972899729,0.8997289972899729,0.11894007828967179,smallest_K30,0.0,ok,0.18970189701897022,0.18970189701897022,0.18970189701897022,0.18970189701897022,0.0,0.0,0.29412803238560625,0.3193390065900868,0.33614632272640715,0.33614632272640715,0.7899438584070567,0.7227145938617754
tabular,2,18_Ionosphere,0.0455026455026456,IForest,KNN,0.9657848324514992,0.9202821869488536,0.10241034685479133,hard_K30,0.0185185185185186,flip,0.0185185185185186,0.0185185185185186,0.0185185185185186,0.0185185185185186,0.0455026455026456,0.0455026455026456,0.8333333333333333,0.8333333333333333,0.7833333333333333,0.7833333333333333,0.26666666666666666,0.26666666666666666
tabular,2,19_landsat,0.0025650389090906556,LOF,KNN,0.7612177285261571,0.7586526896170664,0.20139576193428055,hard_K30,0.0025650389090906556,ok,0.0025650389090906556,0.0025650389090906556,0.0025650389090906556,0.0025650389090906556,0.0025650389090906556,0.0025650389090906556,0.9,0.75,0.9166666666666666,0.9333333333333332,0.9166666666666666,0.9333333333333332
tabular,2,20_letter,0.0,LOF,LOF,0.896,0.896,0.22175925925925932,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,0.75,0.7833333333333333,0.75,0.7833333333333333,0.75
tabular,2,22_magic.gamma,0.010232254758021142,LOF,KNN,0.8437537577360876,0.8335215029780665,0.10576533420308087,smallest_K50,0.0,weighting_failure,0.010232254758021142,0.010232254758021142,0.010232254758021142,0.010232254758021142,0.010232254758021142,0.0,0.9333333333333332,0.9500000000000001,0.9833333333333333,0.9500000000000001,0.8833333333333333,0.9833333333333333
tabular,2,23_mammography,0.05680513994015146,LOF,ECOD,0.906075514874142,0.8492703749339905,0.033679809892624646,hard_K30,0.05680513994015146,flip,0.05680513994015146,0.05680513994015146,0.05680513994015146,0.05680513994015146,0.05680513994015146,0.05680513994015146,-0.5,-0.39999999999999997,-0.5,-0.45,-0.33333333333333337,-0.5833333333333334
tabular,2,25_musk,0.0,LOF,CBLOF,1.0,1.0,0.014439171008076235,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.6963106238227914,0.6179756786427273,0.7746455690028554,0.6963106238227914,0.809461100193995,0.6005679130471575
tabular,2,26_optdigits,0.002389875082182691,KNN,LOF,0.99698224852071,0.9945923734385274,0.17442020052596985,hard_K50,0.0,ok,0.002389875082182691,0.0,0.002389875082182691,0.002389875082182691,0.002389875082182691,0.002389875082182691,0.8333333333333335,0.8095238095238096,0.7857142857142858,0.7857142857142858,0.523809523809524,0.5476190476190477
tabular,2,27_PageBlocks,0.0035001103819215507,LOF,PCA,0.9319344933469805,0.928434382965059,0.11832707835778467,smallest_K30,0.0,ok,0.0035001103819215507,0.0035001103819215507,0.0035001103819215507,0.0035001103819215507,0.0,0.007943484456218508,0.43333333333333335,0.016666666666666666,0.35,0.5166666666666667,0.7833333333333333,0.8666666666666667
tabular,2,28_pendigits,0.005565419936231608,LOF,KNN,0.9990406094278023,0.9934751894915707,0.038758530567912564,hard_K30,0.005565419936231608,ok,0.005565419936231608,0.005565419936231608,0.005565419936231608,0.005565419936231608,0.005565419936231608,0.005565419936231608,0.9166666666666666,0.9,0.9166666666666666,0.9333333333333332,0.9500000000000001,0.8833333333333333
tabular,2,29_Pima,0.04313432835820907,LOF,HBOS,0.6865298507462687,0.6433955223880596,0.04655472636815927,random_K30,0.00033582089552242067,weighting_failure,0.04313432835820907,0.04313432835820907,0.00033582089552242067,0.04313432835820907,0.04313432835820907,0.010111940298507482,0.31666666666666665,0.2333333333333333,0.5666666666666667,0.75,0.2333333333333333,0.0
tabular,2,30_satellite,0.037204188247901504,LOF,CBLOF,0.8847444856224327,0.8475402973745312,0.12461547572979315,hard_K30,0.037204188247901504,flip,0.037204188247901504,0.037204188247901504,0.037204188247901504,0.037204188247901504,0.037204188247901504,0.037204188247901504,0.8833333333333333,0.7666666666666667,0.8833333333333333,0.8333333333333333,0.8499999999999999,0.7833333333333333
tabular,2,31_satimage-2,0.004481992214840913,LOF,KNN,0.9992141164335621,0.9947321242187211,0.013797986991989752,smallest_K50,0.0,ok,0.004481992214840913,0.004481992214840913,0.004481992214840913,0.004481992214840913,0.004481992214840913,0.0,0.16666666666666669,0.43333333333333335,0.75,0.7333333333333334,0.8333333333333333,0.8666666666666667
tabular,2,32_shuttle,0.0,LOF,LOF,0.9985839946887073,0.9985839946887073,0.0747278677754476,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.35,0.7166666666666667,0.6666666666666667,0.6833333333333333,0.7333333333333334
tabular,2,35_SpamBase,0.04484541664410635,PCA,IForest,0.8245644287607672,0.7797190121166608,0.12872137486944446,hard_K30,0.04484541664410635,flip,0.04484541664410635,0.21081506731609023,0.04484541664410635,0.04484541664410635,0.04484541664410635,0.04484541664410635,0.5166666666666667,-0.3666666666666667,0.06666666666666667,0.4666666666666666,0.16666666666666669,0.13333333333333333
tabular,2,36_speech,0.032786885245901676,LOF,LODA,0.5615375918598078,0.5287507066139061,0.05680547704289929,hard_K30,0.032786885245901676,flip,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.06666666666666667,0.5166666666666667,0.21666666666666667,0.08333333333333334,0.06666666666666667,0.0
tabular,2,37_Stamps,0.00572320499479706,LOF,HBOS,0.9469302809573361,0.941207075962539,0.0191929702855822,hard_K30,0.00572320499479706,ok,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.31799441532717476,0.21757512627648798,0.35983578576496095,0.35983578576496095,0.08368274087557231,0.08368274087557231
tabular,2,38_thyroid,0.011782667134174862,LOF,HBOS,0.9891231299672745,0.9773404628330996,0.04198320866448502,hard_K30,0.011782667134174862,flip,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,-0.08333333333333334,0.16666666666666669,0.39999999999999997,0.39999999999999997,0.6333333333333333,0.5
tabular,2,39_vertebral,0.09761904761904772,IForest,LOF,0.5460317460317461,0.4484126984126984,0.1071428571428572,hard_K30,0.0,weighting_failure,0.0,0.0,0.09761904761904772,0.09761904761904772,0.11825396825396828,0.11825396825396828,0.5499999999999999,0.5499999999999999,-0.18333333333333335,-0.18333333333333335,-0.5333333333333333,-0.5333333333333333
tabular,2,40_vowels,0.00773049645390067,LOF,KNN,0.9714893617021276,0.963758865248227,0.20356973995271865,hard_K50,0.0,ok,0.00773049645390067,0.0,0.00773049645390067,0.0,0.0,0.0,0.9333333333333332,0.9500000000000001,0.9166666666666666,0.9166666666666666,0.9833333333333333,0.9500000000000001
tabular,2,41_Waveform,0.0,KNN,KNN,0.7965919282511209,0.7965919282511209,0.07924098986879236,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.65,0.5,0.7333333333333334,0.8166666666666667,0.7166666666666667
tabular,2,42_WBC,0.0,CBLOF,CBLOF,0.9953488372093023,0.9953488372093023,0.010594315245478048,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.22983926330486215,0.22983926330486215,0.2468643939200371,0.2468643939200371,0.7661308776828737,0.7491057470676987
tabular,2,43_WDBC,0.04444444444444451,HBOS,IForest,1.0,0.9555555555555555,0.009104938271605079,hard_K30,0.0,ill_posed,0.0,0.0,0.0,0.0,0.04444444444444451,0.04444444444444451,0.48741743667595394,0.47000967108038416,-0.06963106238227913,-0.08703882797784893,-0.23500483554019208,-0.23500483554019208
tabular,2,44_Wilt,0.0,LOF,LOF,0.891438410167021,0.891438410167021,0.36282827335754986,hard_K30,0.0,ok,0.0,0.0,0.11905421473655486,0.11905421473655486,0.38334732634109114,0.38334732634109114,0.7999999999999999,0.4666666666666666,0.8666666666666667,0.7999999999999999,0.15,0.3666666666666667
tabular,2,47_yeast,0.02780461296944814,LOF,CBLOF,0.5177514792899408,0.48994686632049267,0.06981901899484322,hard_K30,0.02780461296944814,flip,0.02780461296944814,0.02780461296944814,0.02780461296944814,0.02780461296944814,0.059644567886326105,0.02780461296944814,0.8666666666666667,0.8833333333333333,0.4666666666666666,0.75,0.2333333333333333,0.33333333333333337
tabular,2,6_cardio,0.024649821477615963,LOF,PCA,0.973152979950563,0.9485031584729471,0.038706551924074684,hard_K30,0.024649821477615963,flip,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.04600384509750066,0.04600384509750066,0.08333333333333334,-0.03333333333333333,0.016666666666666666,0.2833333333333333,0.08333333333333334,0.13333333333333333
tabular,3,14_glass,0.016260162601626105,CBLOF,KNN,0.902439024390244,0.8861788617886179,0.12255344775669996,smallest_K30,0.0,weighting_failure,0.17344173441734434,0.17344173441734434,0.016260162601626105,0.016260162601626105,0.0,0.0,0.11666666666666665,0.11666666666666665,0.39999999999999997,0.39999999999999997,0.7,0.7
tabular,3,18_Ionosphere,0.0,CBLOF,CBLOF,0.9767195767195767,0.9767195767195767,0.10699588477366251,random_K30,0.0,ok,0.0559082892416225,0.0559082892416225,0.0,0.0,0.06472663139329804,0.06472663139329804,0.9,0.9,0.8833333333333333,0.8833333333333333,0.5499999999999999,0.5499999999999999
tabular,3,19_landsat,0.0,LOF,LOF,0.7592529866061031,0.7592529866061031,0.2003833475508936,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.013246945428815549,0.013246945428815549,0.8499999999999999,0.9500000000000001,0.9333333333333332,0.9666666666666667,0.8166666666666667,0.8833333333333333
tabular,3,20_letter,0.0,LOF,LOF,0.8929333333333334,0.8929333333333334,0.2180629629629629,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.012833333333333252,0.0,0.5499999999999999,0.7333333333333334,0.7666666666666667,0.9166666666666666,0.8499999999999999,0.9500000000000001
tabular,3,22_magic.gamma,0.01304655665308374,LOF,KNN,0.8501654252399616,0.8371188685868779,0.0980130640456146,hard_K30,0.01304655665308374,flip,0.01304655665308374,0.01304655665308374,0.01304655665308374,0.01304655665308374,0.01304655665308374,0.01304655665308374,0.9,0.9166666666666666,0.9,0.9500000000000001,0.8333333333333333,0.8333333333333333
tabular,3,23_mammography,0.07126386199612755,LOF,ECOD,0.9042914979757086,0.8330276359795811,0.03584032545130955,hard_K30,0.07126386199612755,flip,0.07126386199612755,0.07126386199612755,0.07126386199612755,0.07126386199612755,0.07126386199612755,0.07126386199612755,-0.5833333333333334,-0.5,-0.5833333333333334,-0.7,-0.33333333333333337,-0.19999999999999998
tabular,3,25_musk,0.0,LOF,CBLOF,1.0,1.0,0.009134828053136146,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.7485541619237269,0.7302967433402214,0.7302967433402214,0.7485541619237269,0.6755244875897048,0.45643546458763845
tabular,3,26_optdigits,0.00029914529914520926,KNN,LOF,0.9964102564102564,0.9961111111111112,0.1710597468770545,hard_K30,0.00029914529914520926,ok,0.00029914529914520926,0.00029914529914520926,0.00029914529914520926,0.00029914529914520926,0.00029914529914520926,0.00029914529914520926,0.880952380952381,0.9047619047619048,0.880952380952381,0.7857142857142858,0.7380952380952381,0.8571428571428572
tabular,3,27_PageBlocks,0.006558693078049793,LOF,PCA,0.9356553675717983,0.9290966744937486,0.111929609783183,hard_K30,0.006558693078049793,ok,0.006558693078049793,0.006558693078049793,0.006558693078049793,0.006558693078049793,0.007016276316053394,0.007016276316053394,0.18333333333333335,0.0,0.7999999999999999,0.31666666666666665,0.8833333333333333,0.65
tabular,3,28_pendigits,0.005412681138667774,LOF,KNN,0.9993842717223208,0.993971590583653,0.04640978970837495,hard_K30,0.005412681138667774,ok,0.005412681138667774,0.005412681138667774,0.005412681138667774,0.005412681138667774,0.005412681138667774,0.005412681138667774,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9500000000000001,0.9166666666666666,0.9833333333333333
tabular,3,29_Pima,0.0799626865671641,LOF,IForest,0.7337686567164179,0.6538059701492538,0.06115671641791043,smallest_K50,0.0,weighting_failure,0.0799626865671641,0.0799626865671641,0.04496268656716418,0.0799626865671641,0.0799626865671641,0.0,0.016666666666666666,0.3,0.4666666666666666,0.5,0.31666666666666665,0.7166666666666667
tabular,3,30_satellite,0.02171872209323089,LOF,KNN,0.8749726513663154,0.8532539292730845,0.12061398612847529,smallest_K30,0.0,weighting_failure,0.02171872209323089,0.02171872209323089,0.02171872209323089,0.02171872209323089,0.0,0.0,0.8333333333333333,0.8333333333333333,0.8499999999999999,0.9,0.8166666666666667,0.8833333333333333
tabular,3,31_satimage-2,0.004064491570170747,LOF,KNN,0.9990913221263061,0.9950268305561354,0.014828094791747515,smallest_K30,0.0,ok,0.004064491570170747,0.004064491570170747,0.004064491570170747,0.004064491570170747,0.0,0.004064491570170747,0.43333333333333335,0.75,0.38333333333333336,0.43333333333333335,0.8666666666666667,0.7999999999999999
tabular,3,32_shuttle,0.0,LOF,LOF,0.9989421271123019,0.9989421271123019,0.02563875174622754,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0025077235091490735,0.0025077235091490735,0.4666666666666666,0.18333333333333335,0.75,0.65,0.8666666666666667,0.6166666666666666
tabular,3,35_SpamBase,0.044375180973052264,PCA,IForest,0.8350561575566107,0.7906809765835584,0.12010686139955629,hard_K30,0.0,weighting_failure,0.0,0.22374389988394172,0.044375180973052264,0.0,0.044375180973052264,0.044375180973052264,0.9333333333333332,0.3,0.6333333333333333,0.4666666666666666,0.19999999999999998,0.26666666666666666
