modality,seed,dataset,r1_ens_smallest_rand,r3_ens_smallest_rand,r1_uniform_bank,r3_uniform_bank,r1_discriminative,r3_discriminative,r1_stability,r3_stability,r1_disc_x_stab,r3_disc_x_stab,r1_margin,r3_margin,r1_softmax_var_T0.001,r3_softmax_var_T0.001,r1_softmax_var_T0.0003,r3_softmax_var_T0.0003,r1_agreement,r3_agreement,r1_disc_agree,r3_disc_agree,r1_best_regime_var,r3_best_regime_var,r1_best_regime_agr,r3_best_regime_agr,r1_zscore_disc,r3_zscore_disc,r1_zscore_uniform,r3_zscore_uniform,r1_top1_vote,r3_top1_vote,r1_ORACLE_best_regime,r3_ORACLE_best_regime
tabular,0,41_Waveform,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003303437967114964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabular,0,42_WBC,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabular,0,43_WDBC,0.02083333333333337,0.012500000000000067,0.02083333333333337,0.012500000000000067,0.04861111111111116,0.012500000000000067,0.02083333333333337,0.012500000000000067,0.04861111111111116,0.012500000000000067,0.02083333333333337,0.012500000000000067,0.04861111111111116,0.012500000000000067,0.04861111111111116,0.012500000000000067,0.02083333333333337,0.012500000000000067,0.04861111111111116,0.012500000000000067,0.04861111111111116,0.012500000000000067,0.02083333333333337,0.012500000000000067,0.02083333333333337,0.012500000000000067,0.02083333333333337,0.012500000000000067,0.02083333333333337,0.0,0.0,0.0
tabular,0,44_Wilt,0.11990231886158009,0.0,0.11990231886158009,0.0,0.0,0.0,0.11990231886158009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11990231886158009,0.0,0.11990231886158009,0.0,0.0,0.0,0.11990231886158009,0.0,0.0,0.0,0.0,0.0,0.11990231886158009,0.0,0.0,0.0
tabular,0,47_yeast,0.033782151914020064,0.0,0.033782151914020064,0.0,0.033782151914020064,0.0,0.033782151914020064,0.0,0.033782151914020064,0.0,0.033782151914020064,0.0,0.033782151914020064,0.0,0.033782151914020064,0.0,0.033782151914020064,0.0,0.033782151914020064,0.0,0.033782151914020064,0.0,0.033782151914020064,0.0,0.033782151914020064,0.0,0.033782151914020064,0.0,0.033782151914020064,0.0,0.033782151914020064,0.033782151914020064
tabular,0,6_cardio,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234,0.009990387256248234
tabular,1,14_glass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1327913279132792,0.0,0.1327913279132792,0.0,0.1327913279132792,0.0,0.0,0.0,0.0,0.0,0.1327913279132792,0.0,0.1327913279132792,0.0,0.0,0.0,0.0,0.0,0.1327913279132792,0.0,0.008130081300813052,0.008130081300813052
tabular,1,18_Ionosphere,0.010582010582010692,0.0,0.010582010582010692,0.0,0.010582010582010692,0.0,0.010582010582010692,0.0,0.010582010582010692,0.0,0.010582010582010692,0.0,0.022222222222222254,0.0,0.022222222222222254,0.0,0.010582010582010692,0.0,0.010582010582010692,0.0,0.022222222222222254,0.0,0.010582010582010692,0.010582010582010692,0.010582010582010692,0.0,0.010582010582010692,0.0,0.010582010582010692,0.0,0.0,0.0
tabular,1,19_landsat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabular,1,20_letter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
